Topic	PC	Keywords	Text	label	tweet
8.0	0.116	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['padre', 'amigo', 'diario', 'descanso', 'semanal', 'humor', 'cabreado', 'depresivo', 'causa', 'cioran', 'humanidad', 'atareado', 'gana', 'sopesar', 'polvo']	@user448	@user @user De eso nada. Mi padre y sus amigos trabajan 12 horas diarias con un sólo día de descanso semanal. Siempre estaban o de buen humor o cabreados, pero no depresivos. Las causas son otras. Cioran: “la humanidad atareada no tiene tiempo ni ganas de sopesar su polvo”
1.0	0.1241	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['impresentable', 'permitir', 'sentar', 'sede', 'soberania', 'nacional', 'querer', 'destruir', 'institucion', 'lograr', 'ventaja', 'region', 'constante', 'chantaje', 'solidario']	@user448	Son unos impresentables a quienes nunca se debió permitir sentarse en la sede de la soberanía nacional a la que quieren destruir. Sólo usan las instituciones para lograr ventajas para su región en un constante chantaje al [POLITICAL_PARTY] (y en su día al [POLITICAL_PARTY]). Y encima van de solidarios....
6.0	0.1409	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['bloquear', 'plasta', 'cuidado', 'aparte', 'carecer', 'comprension', 'obcecar', 'prejuicio', 'razonar', 'forma', 'razonar', 'homosexual', 'machista', 'cuidado', 'mezclar', 'mantener', 'prejuicio']	@user448	@user Y le voy a bloquear porque es usted un plasta de cuidado. Aparte de carecer de comprensión y obcecarse en sus prejuicios sin razonar nada. Con esa forma de razonar si no fuera usted homosexual sería un machista de cuidado. Mezcla todo con tal de mantener sus prejuicios.
11.0	0.1104	europa, fuerza, seguridad, canario, nacional, seguro, mantener, ayudar, foto, dificil, internacional, esperanza, puerta, guerra, agradecer, mostrar, condicion, solidaridad, labor, campo	['especial', 'distincion', 'escolastico', 'ordo', 'essendi', 'ordo', 'cognoscendi', 'ordo', 'essendi', 'esencia', 'fenomeno', 'fuego', 'humo', 'cognoscendi', 'humo', 'fuego', 'orden', 'unido', 'entendimiento', 'divino']	@user448	@user @user @user @user @user A la especial y a la general. Es una distinción escolástica:ordo essendi y ordo cognoscendi. Ordo essendi, la esencia es anterior al fenómeno (fuego antes que humo), Cognoscendi: “por el humo se sabe dónde está el fuego”. Ambos órdenes sólo van unidos en el entendimiento divino
6.0	0.1304	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['decar', 'regular', 'palabra', 'nombre', 'tolerancia', 'admitir', 'clase', 'poliedro', 'regular', 'cabo', 'proceder', 'latin', 'fino', 'estudio', 'fisica']	@user448	@user Es como si me dice que “decaedro regular” no es más que una palabra y que en nombre de la tolerancia hemos de admitirlo en la clase de los poliedros regulares porque al fin y al cabo procede del latín. Espero que sea usted más fino en sus estudios de física
1.0	0.1569	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['.querir', 'gobierno', 'moderado', 'reforma', 'necesitar', 'españa', 'division', 'desconfianza', 'sesion', 'investidura', 'obligar', 'elegir', 'gobierno', 'condenado', 'fracaso', 'interes', 'elegir', 'proteger', 'españa']	@user455	"Sánchez: ""Queríamos un gobierno moderado y con las reformas q necesita España. Hay división y desconfianza con Podemos. La última sesión d investidura dije q si me hubiera obligado a elegir entre un gobierno condenado al fracaso o el interés de mi país, elegiría proteger a España"
4.0	0.1308	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['olvidar', 'quitar', 'desafio', 'enfrentar', 'descanso', 'llevado', 'cabo', 'l@s', 'diputad@', 'sacar', 'iniciativa', 'vida']	@user455	Grande @user . “Un año q nunca olvidaremos x todo lo q nos ha quitado, pero también, x los desafíos a los q nos hemos enfrentado día a día. El trabajo sin descanso llevado a cabo x l@s diputad@s del @user “para sacar adelante iniciativas q mejoren la vida de la gente”
6.0	0.1232	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['debate', 'investidura', 'candidato', 'presidencia', 'gobierno', 'españa', 'incluir', 'discurso', 'publico', 'luchar', 'promover', 'empleo', 'educacion', 'poblacion', 'gitana', 'regir', 'ley', 'delito', 'odio', 'presidente']	@user455	👏🏾La primera vez que un debate de investidura, el candidato a la presidencia del Gobierno de #España incluye en su discurso público luchar y promover el empleo y la educación de la población #gitana. 💙❤💚y la ley contra los delitos odio ⛔. . #PedroSanchez #Presidente 💪🏾. #[POLITICAL_PARTY] 🌹
6.0	0.1917	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['odiador', 'resultar', 'provocacion', 'juventud', 'gitana', 'luchar', 'visible', 'fastidiar', 'noticia', 'destruir', 'estereotipo', 'pq.', 'racismo', 'fracaso', 'avance', 'igualdad', 'minoria', 'orgulloso', 'fuerza', 'imparable']	@user455	A los odiadores les resulta una provocación que la juventud #gitana luche y sea cada vez más visibles. . Les fastidian las noticias que destruyan estereotipos, pq. para el racismo no hay mayor fracaso que el avance y la igualdad de las minorías. Orgullosa de está fuerza imparable!
12.0	0.157	españa, gobierno, español, presidente, andalucia, cumplir, apoyo, contar, merecer, tierra, permitir, esfuerzo, punto, recuperar, alto, andaluz, junta, region, representar, historico	['andalucia', 'tierra', 'racial', 'brillar', 'luz', 'color', 'tierra', 'gitan@', 'galardon', 'discriminacion', 'desigualdad', 'persistir', 'mutilar', 'oportunidad', 'nomeconformo', 'feliz', 'l@s', 'gitan@s', 'andaluz']	@user455	Andalucía es una tierra racial, q brilla de luz y color, por eso en muchos lugares de mi tierra, ser gitan@ es casi un galardón. Sin embargo, la discriminación y la desigualdad persisten y mutilan nuestras oportunidades . Y yo #NoMeConformo. Feliz #22N, día de l@s gitan@s andaluces
8.0	0.1404	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['firme', 'condena', 'caso', 'violenciadegenero', 'mujer', 'asesinar', 'presuntamente', 'pareja', 'oct', 'mallorca', 'negacionismo', 'peligro', 'victima', 'violenciamachista', 'crimen', 'ascender']	@user455	Mi más firme condena a un nuevo caso de #ViolenciaDeGénero. Una mujer de 37 años fue asesinada presuntamente por su pareja el 15 de oct. en Mallorca. El negacionismo es un peligro para las víctimas por #ViolenciaMachista . Los crímenes asciende a 37 en 2020, y a 1.070 desde 2003
8.0	0.129	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['calificar', 'gitano', 'andaluz', '.lo', 'elevado', 'profundo', 'aristocratico', 'suponer', 'duda', 'jugar', 'vida', 'poeta', 'obra', 'indesligable', 'cultura', 'gitana', 'lorca', 'asesinado', 'fascismo', 'lorcavivar']	@user455	"Calificar, a los gitanos andaluces como ""lo más elevado, lo más profundo y lo más aristocrático de mi país"", suponía, sin duda, jugarse la vida. El poeta, cuya obra es indesligable a la cultura #gitana. 85 años sin Lorca. Asesinado por el fascismo un 18 de agosto. #LorcaVive"
6.0	0.1487	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['premio', 'discriminacion', 'historico', 'pueblo', 'gitano', 'siglo', 'injuria', 'injusticia', 'superar', 'rapidamente', 'niño', 'niña', 'gitanos', 'premiosfsg']	@user455	"La VP @user en los Premios 2020 de @user sobre la discriminación histórica al pueblo #gitano:. ""Son siglos de injurias y de injusticia que no podemos más que superar lo más rápidamente que podamos pensando en los niños y niñas gitanos de este país"". #PremiosFSG"
11.0	0.1173	europa, fuerza, seguridad, canario, nacional, seguro, mantener, ayudar, foto, dificil, internacional, esperanza, puerta, guerra, agradecer, mostrar, condicion, solidaridad, labor, campo	['antigitanismo', 'local', 'puerto', 'santamaria', 'negar', 'entrada', 'grupo', 'gitano', 'asilado', 'constiuir', 'delito', 'odio', 'denegacion', 'discriminatorio', 'suponer', 'vulneracion', 'derecho', 'contrario', 'libertad', 'garantizado']	@user455	#antigitanismo Un local del Puerto de Santamaría niega la entrada a un grupo de gente por ser gitanos. No son hechos asilados y constiuyen un delito de odio de denegación discriminatoria q supone una vulneración de derechos contraria a las libertades garantizadas en el Estado.
3.0	0.1286	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['soportar', '.usted', 'odiar', 'simbolizar', 'representar', 'soportar', 'soportar', 'española', 'fatima', 'hijab', 'formacion', 'representar', 'pueblo', 'ceuta', 'aguantar']	@user455	"👏🏾👏🏾👏🏾@user . ¡No lo soportan!. ""Usted me odia a mí porque simbolizo y represento todo aquello que ud no soporta. . No soporta ver a una española q se llame Fatima, que lleve hijab, que tenga formación y q represente al pueblo de Ceuta. No lo aguanta, no puede con ello“."
6.0	0.1366	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['cumplir', 'derecho', 'voto', 'femenino', 'españa', 'lucha', 'diputada', 'claracampoamor', 'obtener', 'derecho', 'voto', 'fecha', 'importancia', 'mayusculo', 'democracia', 'derecho', 'mujer', 'camino', 'andado', 'recorrer']	@user455	HOY CUMPLE 88 AÑOS EL DERECHO AL VOTO FEMENINO EN ESPAÑA. Gracias a la lucha de la diputada #ClaraCampoamor, obtuvimos el derecho a voto. #🌹. Es una fecha de una importancia mayúscula para democracia y los derechos de las mujeres. Mucho camino andado y aún por recorrer.💪🏾
6.0	0.1754	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['mitad', 'mujer', 'asesinado', 'españa', 'violencia', 'genero', 'mano', 'pareja', 'expareja', 'causa', 'frecuente', 'mujer', 'asesinar', 'españa', 'violenciadegenero', 'violenciamachista']	@user455	Más de la mitad de las mujeres asesinadas en España lo son por violencia de género a manos de sus parejas o exparejas. Una de las causas más frecuentes por las que las mujeres acaban siendo asesinadas en España. #ViolenciaDeGenero #ViolenciaMachista
5.0	0.172	libertad, defender, español, democracia, justicia, victima, pueblo, eta, historia, defensa, rey, odio, memoria, constitucion, acto, democratico, institucion, vasco, recordar, dignidad	['historia', 'persecucion', 'exilio', 'siglo', 'contribuir', 'principio', 'cohesion', 'solidaridad', 'defender', 'igualdad', 'justicia', 'social', 'bandera', 'español', 'investidura', 'unsiparaavanzar']	@user455	@user tiene 140 años de historia y ha vivido la persecución y el exilio. Un siglo después, el #[POLITICAL_PARTY] sigue contribuyendo a los principios de cohesión y solidaridad, defendiendo la igualdad y la justicia social como única bandera #española . #investidurasanchez . #UnSíparaAvanzar
1.0	0.1207	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['dificil', 'mantener', 'falso', 'excusa', 'pacto', 'infamia', 'bloquear', 'investidura', 'producir', 'dimision', 'roldan', 'javier', 'nart', 'vazquez', 'precisamente', 'apoyar', 'politica', 'pacto']	@user455	Que difícil debe ser mantener la falsa excusa de los pactos de la infamia para bloquear la investidura de Sánchez cuando se ha producido una triple dimisión de Roldán, Javier Nart y Juan Vázquez, precisamente por no apoyar la política de #PACTOS de [POLITICAL_PARTY]. Aquí lo tienen claro 👇🏽
5.0	0.1469	libertad, defender, español, democracia, justicia, victima, pueblo, eta, historia, defensa, rey, odio, memoria, constitucion, acto, democratico, institucion, vasco, recordar, dignidad	['deber', 'olvidar', 'partido', 'gobernar', 'aznar', 'etarra', 'banda', 'terrorista', 'activo', 'oposicion', 'politica', 'sucio', 'victima', 'eta']	@user455	A .@user se le ha debido olvidar que su partido, cuando gobernaba Aznar,. entre el 1996 y 1999 se llegaron a acercar a casi 200 etarras con la banda terrorista en activo. . El @user puso fin. No hay peor oposición ni política tan sucia que utilizar a las víctimas de ETA.
6.0	0.1486	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['profundo', 'admiracion', 'huella', 'imborrable', 'politico', 'luchar', 'igualdad', 'mujer', 'gitano', 'impulsor', 'consejo', 'estatal', 'pueblo', 'gitano', 'olvidar', 'siemprezerolo']	@user455	Mi más profunda admiración por lo que has sido y por la huella imborrable que nos has dejado. Uno de los políticos que más luchó por la igualdad de las #mujeres #gitanas e impulsor del Consejo Estatal del pueblo #gitano. ¡Nunca te olvidaremos!. #[POLITICAL_PARTY] #🌹. . #SiempreZerolo
0.0	0.1209	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['contenido', 'programa', 'ocupar', 'escaño', 'azul', 'ministro', 'sentir', 'bancada', 'gobierno', 'españa', 'progresista', 'feminista', 'ecologista', 'europeista', 'siparaavanzar']	@user455	🏛️@user: Tenemos que hablar de contenidos y programas, no tanto de quién va a ocupar los escaños azules. Los ministros que se sienten en la bancada no serán del #[POLITICAL_PARTY] o de #[POLITICAL_PARTY] sino de un Gobierno de España progresista, feminista, ecologista y europeísta. #SíParaAvanzar
